Best_dup0,EW_dup0,MV_dup0,EG_dup0,ONS_dup0
1.097403372202604e+34,3.276043280520465,2.722992847604187,3.2829349466853452,5.884914618879108
1.2262056059980237e+34,3.2953519156110436,2.720848027973286,3.303339324018507,5.888923029270398
1.4039195844753171e+34,3.3188404517650936,2.7226041212828105,3.3287969208669947,5.8885263002537735
1.6704817959796456e+34,3.3279681849075726,2.72537621198789,3.3392756704221194,5.889846708553632
1.713312949228564e+34,3.319882146653854,2.7303408240055527,3.328476754558814,5.942477227379273
1.8275395235536322e+34,3.344990599766894,2.751667659863212,3.3540313265602677,5.986551263576933
1.8737214473138324e+34,3.3341927842780357,2.751284073829987,3.342910585123668,5.9349505628440715
1.9625171067020351e+34,3.3258535976586914,2.747854548933175,3.33440874289909,5.931159170767035
2.0125220425808028e+34,3.315852940660176,2.755794496647172,3.3229929568690157,5.936282739585399
2.0738637144386658e+34,3.3159293894918638,2.7625116562261876,3.3224388051591593,5.945041038556303
2.188548377847124e+34,3.313296909993206,2.758822645391685,3.3196751175672277,5.977123632360117
2.315418527310922e+34,3.3142899787059514,2.7650008711101193,3.3209116290823952,5.973069197232366
2.430147515339178e+34,3.3210474477180907,2.770091277335501,3.3282514410508406,5.973184334096703
2.5681069897849833e+34,3.339801218152719,2.7807520441436213,3.3473899385393353,6.018745596608359
2.6575027940993985e+34,3.335439994395348,2.786601490374757,3.3428295954858878,5.99456228342333
2.6843435723198024e+34,3.289376641561639,2.749366901444467,3.295566375497165,5.907964647870525
2.7312122110925063e+34,3.24203611567943,2.716281247795792,3.2469814735209943,5.912586512349572
2.8296450991802802e+34,3.217691126147441,2.7007947583690908,3.222168988672004,5.917762128883927
2.8788526274550253e+34,3.180402555010845,2.6721886310737553,3.1845105665645597,5.88945719393542
2.9154716328762534e+34,3.124995525276785,2.6305674786063706,3.128227981760401,5.797362058694812
2.958766386624466e+34,3.1016778503323446,2.6190203947620994,3.1042813152601973,5.763719169319085
3.1593707476376053e+34,3.1182399484759387,2.6320841951156457,3.121083405361966,5.780305262477653
3.2197463226249595e+34,3.1017825709700935,2.624781914886679,3.1045731751335275,5.754827032273911
3.343577766193115e+34,3.1086538809710618,2.6403462853620923,3.111136290850595,5.779502661873162
3.4759834457343627e+34,3.112047494791122,2.646613143105063,3.114379764378966,5.801127241223284
3.67766000525587e+34,3.140156199330185,2.664161065993982,3.142299007622013,5.843435469708567
3.820022224059325e+34,3.1625437685001874,2.680598831388309,3.164745101879146,5.87581882548651
3.9672840807968124e+34,3.129016412132185,2.657574688075575,3.13068835090969,5.832461790182851
4.322435351709743e+34,3.120276026287629,2.655112553320197,3.1212446002859173,5.813546937306665
4.4983584705243295e+34,3.1289954642944218,2.660181107233071,3.129989428484512,5.841443539976978
4.684860412712268e+34,3.1556501598231765,2.675791579751448,3.1570003790355594,5.843831712370703
4.997200056427795e+34,3.1523998401585587,2.6714935891916163,3.1541795991156114,5.828042338983089
5.465687561717901e+34,3.1405187954276497,2.66650196898203,3.1428948745896386,5.7864223022871215
5.517720907305455e+34,3.114526640563825,2.655986278999999,3.1159472468723917,5.774731007508031
5.739698819406353e+34,3.1146693897015174,2.6568899177543184,3.1158107324883084,5.762751636356979
5.961652972752797e+34,3.1359806498146083,2.6679442288217357,3.1375481882290495,5.774044956693324
6.353273956532928e+34,3.165208860576617,2.6920579953983763,3.1672224225592363,5.790184065644965
6.744889763213618e+34,3.200435876745468,2.7165865135296148,3.2029360002444562,5.8414629821002695
6.891051524382457e+34,3.181747998255172,2.7139020428365024,3.1830778253796113,5.830765676469538
7.3710132630556955e+34,3.1773713271197943,2.7088736063068137,3.1788844830157874,5.815155166146099
8.084306216521595e+34,3.191221135693451,2.705399262533913,3.193624967284574,5.82533997849836
8.54624347373364e+34,3.202840726428637,2.7187884827655107,3.2047754106359037,5.8310030597687215
8.966205878032911e+34,3.2326734084393602,2.7441470754668207,3.2342765347722295,5.886283172327953
1.0342428818252182e+35,3.257736504967958,2.7471907894990095,3.2599653546061846,5.907301149051291
1.056168830919913e+35,3.2432232888383257,2.7430337233065494,3.2452187758447515,5.912016755135939
1.0712614835137584e+35,3.214997336376494,2.728985791959765,3.2164171497498115,5.904142084812287
1.147460312836092e+35,3.2120064957988483,2.7157538400467067,3.2142539920987816,5.861331512367125
1.1657852540320844e+35,3.1834178535381854,2.699419021830645,3.1849906729602493,5.832107355318568
1.2074154454535701e+35,3.19570054075642,2.6946941697124456,3.197621049663215,5.8106552313857565
1.2367435666236372e+35,3.2054110319273463,2.7129781893057245,3.2065983333282557,5.8256891231608945
1.2813652745074179e+35,3.2108735865609224,2.7190412394574914,3.211706529374826,5.860363874657479
1.3514943959812088e+35,3.2282952514960037,2.7178025080292825,3.2300464688109023,5.86702378524157
1.4534916780459106e+35,3.2293256157304393,2.7174345366520853,3.2317062336971976,5.843414109071945
1.510555761325993e+35,3.222637323566304,2.7197098731765332,3.2245008604949867,5.8213930643350125
1.742441176247146e+35,3.2025334377294565,2.699549542924024,3.2046643820099563,5.795923634407776
1.8478065941748113e+35,3.2068132678319334,2.699818090983467,3.2091240311022604,5.784476012545434
1.886758357180016e+35,3.2102864247572884,2.705239997002728,3.2122865042697106,5.789950091959774
1.9282293058708332e+35,3.188414564996171,2.6888754627576565,3.190006063983839,5.771512614560606
2.0450992840996644e+35,3.198948732450633,2.6991708320931576,3.2012709337529643,5.762749097453599
2.3737671900473215e+35,3.206339192619464,2.6962393562403992,3.2099046463275,5.7447308075890815
2.458534416403911e+35,3.221682416305924,2.702647022745603,3.225134753017633,5.797139145399664
2.5133105632013902e+35,3.2229343978893716,2.7061496145597776,3.226013781186221,5.801284299911555
2.69675710120946e+35,3.2441171342194997,2.7152008645972563,3.2479535586416537,5.803460574387611
3.0065875245674147e+35,3.276612374180598,2.738709633505271,3.280369416674298,5.868033326113806
3.1669288372525954e+35,3.3239739857091712,2.788241519469144,3.327398557793454,5.975321277102799
3.296012856659011e+35,3.318892922141572,2.7928637509649783,3.3219243277275456,5.959502301577489
3.477985726475155e+35,3.34737455490175,2.802226703618542,3.3508262953954664,5.976678942513874
3.635538479884479e+35,3.3653443773039813,2.8219169887408806,3.3691542991417904,5.991593812997761
3.92409116903291e+35,3.3758320991286963,2.8276350643324655,3.380019946903069,6.018276683598747
3.987033591384198e+35,3.362834207815912,2.8178084588940435,3.3666421934605575,5.980613729824623
4.083958377990748e+35,3.3718064363064877,2.8297398533499463,3.375322771522229,5.984220591313681
4.203209962628077e+35,3.373790182426515,2.8261058786992224,3.3775411313889916,5.982549774464426
4.560945162547353e+35,3.3756879394041297,2.813652740765081,3.3792725465181364,5.966013312091973
4.9484886730090015e+35,3.4064817149402495,2.8234682197280256,3.410789180540142,5.98696158277492
5.210065784264257e+35,3.4285263828605173,2.838112136020407,3.4324641318313422,6.043318103262195
5.4040365334124155e+35,3.406237151898165,2.8313308435681335,3.4095779392217405,6.02358591070576
5.606687903415381e+35,3.410070114871037,2.83929930152419,3.4126850795148735,6.053115140786371
5.7080007538300976e+35,3.3767963557251828,2.8138287121010404,3.3794566121621314,6.008881787237232
5.803153126396445e+35,3.356163191992714,2.7909577098217233,3.3589015664099144,5.962991154585812
6.183665876894259e+35,3.392659602170528,2.8032985896538603,3.3964801396039896,5.968373082628446
6.504721809222609e+35,3.3863681034193918,2.7993018996403856,3.38969613099192,5.990191125754403
6.670071837613047e+35,3.383334481993412,2.790750876551709,3.386185253631442,5.9579596788949285
7.192071659624645e+35,3.4008911685095558,2.7864066897596023,3.4039826221474137,5.951698028523916
7.636038243173275e+35,3.3718078808668515,2.7645282577225707,3.3747692648584633,5.915658731087441
7.890547397818241e+35,3.3720720058175195,2.755826168204324,3.375939283162551,5.914470533155266
8.795987711717883e+35,3.383888308137905,2.751619783884866,3.389151373176168,5.895720603928483
8.878933875839382e+35,3.354509577840447,2.739645628518728,3.358735375094875,5.885592887387133
9.017711612318752e+35,3.341134402707024,2.724020437870459,3.345225557719497,5.861098757246356
9.393479655204076e+35,3.344185972128163,2.7162996683235,3.348821887498987,5.846804408388381
9.611971991984123e+35,3.3460299191155722,2.720527464347823,3.3498628823502337,5.880306596870085
1.0216180551400245e+36,3.325684198301839,2.701857823009513,3.329657058786988,5.834160182506709
1.0385462663136946e+36,3.2946537171293504,2.6853636385694037,3.2982807987615312,5.800697436393415
1.0607607709501445e+36,3.2744886060173424,2.670782396429923,3.278174603124782,5.776918427928516
1.0707849602356234e+36,3.2397108082809334,2.641404597954675,3.2432440496680406,5.6867286359455855
1.0859151517237527e+36,3.195236778240588,2.6002414819142645,3.1977964072938576,5.630811625830105
1.1271799274892553e+36,3.2059141944745417,2.5910727222471976,3.2089521920853645,5.645339778506824
1.1422728667183365e+36,3.178091311925106,2.566563537199009,3.180137837254034,5.593298470994495
1.1579220049923777e+36,3.1544595546115164,2.551960599755083,3.156140520958325,5.567442594856703
1.2000240490939005e+36,3.1505313762272595,2.559643810512852,3.1519064326669066,5.597365995903374
1.2514570798380649e+36,3.12846627967481,2.557890867345397,3.1288274010307613,5.589548446799488
1.2761358134524716e+36,3.1048063844163583,2.550111371730106,3.104507384492615,5.553095162728552
1.357591562425143e+36,3.091927475044556,2.536310514650626,3.0918228554468583,5.525665620870476
1.428702208464972e+36,3.1252636064379944,2.5511666114720057,3.1257861145984793,5.567438831646609
1.4459180700769746e+36,3.1083724247739766,2.5517551691138873,3.108183708665795,5.547212679481305
1.51477268857404e+36,3.106246643410145,2.549786420955678,3.106375444212954,5.528750169533576
1.545583165059636e+36,3.103355245492904,2.5327366816475947,3.1035807282157775,5.517780610707458
1.6392609606939007e+36,3.112954957718962,2.539187272222529,3.1133448270417965,5.530955871049807
1.767139708237632e+36,3.1338359678075727,2.5454115159265767,3.134323475355838,5.551601641312629
1.855090251516619e+36,3.1697706202384333,2.5651304317024204,3.1708344583754013,5.586812618656655
1.9162525771091217e+36,3.1889776692134,2.601994851804232,3.190080856671051,5.6683561471634984
1.957911908135474e+36,3.166443998671886,2.591186368824914,3.167143028976061,5.645164877561669
