,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
198405,-7.9929,-7.1582,-4.8367,-4.7559,-2.3867,-5.4863,-1.8269,-3.5985,-4.0128,-3.145,-4.1629,-5.2616,-5.2263,-3.7612,-6.0682,-5.2694,-4.0742,-5.0148,-3.7444,-3.8137,-6.2147,-5.4922,-4.1289,-1.7557,-5.826,-3.7896,-5.3349,-2.256,-3.1168,-3.8512,-8.1043,-3.5537,-6.7914,-6.4858,-5.3039,-4.9359,-3.6389,-4.8853,-6.0887,-2.7323,-7.6533,-5.0315,-5.4284,-6.948,-7.4051,-5.9985,-2.6005,-4.3164,-6.1076,-8.3314,-6.1397,-4.4104,-7.1678,-3.3033,-5.7264,-4.1125,-4.8263,-4.202,-7.013,-5.7305,-2.3324,-5.0659,-5.3158,-5.1413,-4.2165,-5.044,-3.4479,-5.8128,-11.1254,-7.8175,-3.5664,-5.6503,-5.1779,-0.3764,-6.879,-5.1312,-5.8006,-5.745,-4.2272,-12.4609,-0.9061,-5.2688,-6.2016,-5.8398,-7.9431,-6.4493,-3.2377,-5.5798,-7.4377,-2.8915,-6.1637,-4.7003,-3.0842,0.4337,-6.0393,-5.5445,-2.7865,-5.0539,-6.2967,-5.1413
198406,0.4042,1.0213,1.3097,1.072,1.9819,1.1675,2.1406,2.0007,0.3479,0.945,1.7567,1.1637,5.8195,5.3621,3.6939,2.118,0.6845,0.853,0.0908,3.9574,3.0248,2.8984,4.6765,2.0251,1.7439,0.4811,0.8856,1.5401,3.8748,1.2673,4.5321,4.9186,6.0287,5.4566,5.0923,0.7657,5.0486,3.0101,0.9263,-1.5057,9.1727,4.1961,10.7763,-1.5971,3.1647,-1.124,1.3437,2.1198,-1.518,0.6954,5.5656,6.6412,4.4515,5.1271,1.444,-0.1042,2.0959,0.8801,1.5788,-0.5789,8.0807,4.5409,1.1326,3.8143,1.9114,-0.707,1.8155,1.7441,8.7468,-0.8143,5.7744,4.6211,6.199,5.6084,6.3279,1.3672,2.7877,1.1655,0.6728,5.2315,8.3173,5.9903,8.571,3.0432,0.9806,0.7753,-1.5141,0.3935,5.8853,-2.0701,1.9841,4.2612,4.8828,6.1913,2.4465,2.3759,-2.7679,-0.2811,7.8514,-4.3185
198407,-8.3388,-6.2423,-6.0325,-4.9747,-6.9315,-5.2091,-2.5039,-3.2612,-0.7614,-3.2785,-6.3999,-6.6739,-3.7632,-6.5519,-3.0551,-1.7217,0.0751,-1.1864,-1.7851,-2.3571,-6.3535,-7.4708,-6.9974,-4.9867,-2.8848,-4.4291,-1.6566,-1.3806,-2.2879,-4.8481,-4.3618,-2.7865,-5.2748,-5.4143,-0.0691,-0.1605,-3.7195,-7.5633,-5.3526,-2.957,-6.695,-0.2235,-3.7875,-4.3882,-5.8737,1.574,0.3997,-2.3865,-4.0091,-3.1928,-2.0194,-6.6985,-1.7761,-3.5664,-7.1443,-2.8105,-3.45,-5.0454,2.8941,-0.4472,-4.8446,-2.8712,-3.8814,-3.0638,-2.6725,-6.3116,-6.7701,-3.7633,-1.1576,-3.6807,-3.522,-2.5662,-6.7497,-6.08,1.7956,-3.6585,-3.78,-4.7086,0.9271,0.4016,0.4464,1.8521,-2.5919,-5.7199,-1.9278,0.2387,-1.6917,-2.1511,0.2077,-1.5185,1.9631,-2.0487,-0.9555,0.3913,-0.7307,1.2359,-5.6074,-2.7052,-3.8154,-0.1156
198408,9.5215,8.7774,10.2367,9.3944,9.8039,8.4582,5.7825,6.1451,7.2046,6.9616,13.8997,14.6345,12.8993,14.7324,7.7862,8.3461,8.2234,9.5343,9.8782,10.9298,16.0425,15.9716,15.3464,10.8885,9.5316,9.3324,9.6861,8.4425,9.6438,9.2959,16.2339,12.9204,7.5992,10.5019,9.0689,11.1899,9.0238,10.3397,12.6944,10.0604,16.1123,12.4962,14.0624,13.0554,14.5702,10.1431,13.5774,11.6682,8.2916,9.7198,17.2142,13.2124,16.1651,8.5809,17.3859,7.6881,11.3834,12.4238,8.0161,10.8672,11.3157,12.5416,8.0504,12.966,10.9819,13.5848,11.571,9.5832,8.4868,12.3727,14.0398,13.3964,16.2977,15.5595,12.0229,12.9963,12.1214,11.269,10.2953,8.8465,15.7002,9.1292,9.8239,11.2605,10.3455,11.949,12.7479,10.019,9.7327,9.25,11.3549,9.4605,9.7748,10.2584,10.4011,10.0906,12.4422,10.9353,14.1476,11.782
198409,-2.7951,-0.3799,-1.789,-0.39,-2.178,2.4921,1.6006,0.6747,2.3888,1.6377,-3.798,-1.7413,-2.655,-0.6406,1.9212,0.7966,2.3361,0.4788,2.0538,3.6847,-3.9004,-2.6194,0.6502,-2.5466,0.9524,1.0868,1.4289,0.8767,3.8938,1.3521,-7.8485,-4.8408,0.3118,1.9301,3.3456,1.8248,1.9562,1.2923,1.2774,4.9909,-4.0254,-0.3142,3.4257,2.0505,2.0285,2.9701,2.9162,2.6687,0.7153,4.3399,-5.9902,-4.6187,1.5656,0.2457,-2.8792,2.6439,3.1422,0.5268,4.8906,3.6298,-2.5193,-1.916,2.3239,-3.6571,0.2018,0.5225,1.5121,2.9616,2.912,0.1613,-1.2471,-0.1635,-4.7874,0.1458,2.2316,0.0164,-0.3424,2.0258,6.7669,5.5607,-4.3585,0.5636,-2.4772,-0.1897,-0.453,-1.1536,0.3661,2.2686,5.1523,6.1403,-3.0452,-2.6296,-1.4936,-2.2107,-2.1349,0.7489,-0.2141,3.1982,2.262,3.0055
198410,-3.61,-2.7627,-4.0651,-1.1342,-2.9886,-2.4487,-2.2268,-1.8222,-0.0946,-1.0109,-3.8527,-5.1905,1.2403,-1.6529,-2.1656,-0.3549,-1.8267,-0.0503,-4.5297,0.4121,-3.9606,-4.6341,-1.4121,-0.2406,-1.1347,3.0957,0.2462,2.3817,1.8179,0.009,-3.0379,2.3302,-1.4,-3.5319,-1.5839,-0.3456,1.8375,-0.6052,0.8345,1.0976,-1.8293,0.2158,1.8814,0.8322,-0.534,2.831,3.4151,0.1448,-1.4568,2.5892,-2.6205,-2.4014,-2.2944,-2.4224,3.0779,1.1216,-1.7649,-6.7257,1.6446,2.5348,-2.5514,-1.8206,0.6234,-0.4126,-0.4193,-3.4175,-3.8445,0.5253,2.4255,2.5619,2.0153,0.0767,1.5048,-1.3784,0.3075,2.4579,0.4679,1.4323,-1.4646,5.767,-0.6248,0.1295,0.9815,0.9274,0.2304,1.8303,-0.053,1.4975,1.9442,4.1601,0.3475,1.9399,3.0776,4.1425,1.0446,2.058,-2.704,-0.3828,-3.5049,-2.1507
198411,-6.9379,-4.3271,-4.4196,-4.9266,-3.4519,-2.709,-2.4925,-3.0986,-3.061,-2.7307,-5.9887,-3.7889,-4.0206,-1.732,-0.1467,1.5756,0.746,-0.9877,-0.3213,2.3966,-6.1246,-3.1374,-2.35,-1.1895,-3.709,-2.2234,-0.0102,1.4585,2.6808,-1.353,-6.5221,-5.4808,-2.5287,-2.055,0.1407,1.9006,-1.4272,1.547,0.8344,1.9607,-3.8948,-1.1666,-3.0563,0.9251,4.6295,2.5591,3.3627,2.113,0.4686,-0.6993,-5.7835,-5.2263,3.4498,0.8975,-2.7053,0.9982,1.6973,-1.6021,4.189,2.3899,-4.6197,-2.3631,0.3533,-2.7023,0.4357,-8.1778,1.6374,1.6129,3.7298,1.8325,-4.2835,-2.3505,1.6661,-1.2199,-0.0186,-0.4812,1.0891,-0.6245,1.6098,1.4348,-5.7528,-1.9756,-0.9909,1.7839,-1.1871,-0.629,0.1521,1.1896,1.3979,4.1037,-3.0794,-1.2099,-0.8818,-2.1866,-3.7849,-1.6523,-3.051,-0.0765,0.7652,1.4785
198412,-0.7859,-0.2829,0.3007,-0.2107,0.0229,-0.8427,0.0363,-0.4085,0.1501,0.5635,1.6743,2.6135,1.5982,1.2161,1.8014,2.487,2.3903,0.0975,0.8759,1.3465,1.8709,5.1791,1.9021,2.0182,2.7218,2.0712,2.7239,3.0489,1.9601,1.6358,1.482,0.4121,1.8887,3.4495,0.6795,1.8307,2.8472,1.5985,5.2883,2.0341,5.1892,2.5472,3.2718,3.8494,-2.1317,2.0273,1.0451,3.3468,2.9257,3.3799,4.8143,5.2282,2.6635,4.681,1.0428,1.1201,1.5844,-0.1239,2.1693,1.1564,3.9681,3.2271,1.2831,0.9676,3.8976,7.2351,-0.0671,0.3829,2.2829,3.0179,4.3115,1.5647,2.8886,2.3642,-1.0061,2.2135,3.4356,4.8763,4.3889,3.6282,6.7569,5.5115,1.8461,2.2927,1.9743,4.6306,2.1328,3.7457,3.5428,3.1939,1.5537,2.8737,2.0989,2.8735,2.0506,2.9212,3.7022,2.934,-0.5088,3.2369
198501,15.8073,14.5733,16.6142,13.9417,12.9983,10.8229,11.3991,9.2365,8.8244,8.4925,15.6968,18.7458,13.3747,13.6719,9.4925,8.8036,9.5113,10.4793,8.7396,8.0033,18.6994,13.5844,18.193,8.9898,12.6869,10.7549,8.8452,10.6937,7.6504,6.77,15.1419,14.8502,14.387,9.3259,7.3431,7.6196,9.3978,11.5529,2.7448,13.9005,15.0678,10.9155,10.3638,11.3862,7.2824,9.5258,10.2496,7.2773,9.051,6.5918,14.6654,12.9485,10.3798,9.1369,12.578,9.6528,9.3688,9.3066,8.2206,7.7807,15.5703,11.0174,13.2579,12.3615,6.9249,7.9233,10.0949,9.6829,6.9281,9.7757,13.1387,8.5759,12.6236,13.2243,11.9237,7.3069,7.5119,7.1902,6.176,3.7051,11.2557,7.3711,8.8632,5.7038,7.1689,8.7397,6.6916,8.2162,2.042,2.9773,11.0922,7.6017,8.6355,7.7907,8.0074,7.3067,8.7304,5.6733,5.0484,4.5444
198502,4.2919,4.4198,5.4202,4.6953,2.6727,7.863,4.8365,4.8674,1.6813,6.1677,3.5061,1.9092,5.5094,4.1453,2.1142,2.1209,0.3798,-0.0392,1.1085,4.916,3.0368,2.4735,4.5701,2.933,1.8517,2.9222,1.268,2.0342,1.0254,-0.1458,2.2138,4.5894,2.2646,3.1522,1.9559,3.6223,2.9922,0.7773,1.4313,1.2002,0.9369,2.5699,1.1861,0.7476,1.1761,4.4326,2.5414,1.6076,2.2547,-1.1439,1.4465,7.0322,0.0918,1.8435,-0.7088,0.5715,1.5905,1.2596,-1.6003,-1.3297,3.7402,1.4179,1.0679,-0.2057,2.0592,-0.718,1.3468,-0.6502,-0.6753,0.9559,2.5622,2.8088,-2.5807,-2.0174,0.5937,3.4187,3.1162,4.0271,2.8545,-0.008,0.229,-1.2128,2.9704,4.0595,2.2383,4.1853,0.9717,2.3599,2.9609,0.4944,-0.4578,1.2292,4.4791,0.2044,1.9651,0.3684,3.7598,2.3682,3.637,1.5874
198503,-2.3246,-2.3667,-4.0753,-2.4761,-1.3784,-2.7984,-2.3439,-0.0842,-0.1469,0.8022,-3.211,-2.5192,-2.0488,-3.5408,-2.6992,1.3713,-0.4702,-2.3991,-2.3769,0.2477,-4.8316,-6.9359,-3.6006,-4.8952,-2.2679,0.6051,1.8128,2.266,4.8713,2.5265,-4.5715,-3.1631,-2.2499,-4.1901,-3.6455,1.9251,0.0237,-1.6125,3.1723,2.157,-3.3862,-4.4587,1.2722,-2.15,0.3538,-0.3636,1.4936,0.5752,-0.2566,8.6117,-6.3903,0.2879,-1.165,-3.1025,-2.531,-3.484,1.7327,0.7768,3.2171,4.2293,-4.1385,-3.3842,6.0792,-1.1719,1.345,9.1224,-3.0071,0.8606,6.7857,-0.6033,-3.1678,0.0262,-7.4099,-5.1996,-1.5731,-1.5207,1.8563,1.9037,5.888,3.7934,-7.3864,2.2554,2.92,2.5769,1.265,1.0236,0.3139,1.5457,3.2133,2.7699,-2.5696,0.136,1.2657,-0.5008,2.6546,-3.2214,-1.6971,2.6793,0.7437,1.9228
198504,-3.7166,-0.193,-2.7524,-1.5485,0.4426,-2.0635,0.656,0.6777,-0.1031,0.6065,-1.2632,-2.1411,-1.1158,-1.8212,2.0503,-0.6866,-0.4775,0.6327,-1.4225,1.5886,-2.9421,-3.2085,-4.1276,-2.5275,-4.4811,-0.3954,1.2778,1.7436,1.3576,2.716,-5.0266,2.188,1.1421,-0.9124,-1.7335,2.9303,4.3469,1.8921,-2.1344,0.7854,-0.9583,-1.6403,-0.4085,-0.7075,-0.8688,0.772,2.1723,4.0825,4.116,0.7998,-2.044,1.3624,-0.8352,-3.3982,-2.2375,-0.3612,0.3326,3.8765,2.1785,-0.0694,-2.1494,1.2791,-3.2609,-1.6543,0.7797,-3.2006,-2.2639,-1.2979,4.0738,-0.6988,-2.7272,-0.6601,-5.9117,-2.4249,0.3116,1.4296,0.6454,2.9691,0.9718,0.2499,-1.6985,-2.1195,0.9587,-2.7943,0.3769,0.3226,-1.5747,-0.1527,-0.3893,2.5701,-1.9672,-1.2571,-3.7214,-2.1219,0.363,-3.5297,3.9681,1.1693,3.5913,3.985
198505,1.1471,2.5624,3.4066,4.6405,1.8205,4.318,2.3715,2.4162,-0.0319,-0.0757,3.9161,3.1471,5.1756,1.8698,5.6028,3.1602,3.6779,2.2832,0.3354,3.8156,5.1981,1.9161,5.6973,3.4673,4.2562,-1.4739,7.0345,4.2994,3.9765,4.9998,3.6449,4.6481,4.9033,1.7818,2.8161,5.1299,6.4332,3.543,2.8256,1.181,5.8472,5.8672,5.5189,6.606,0.9189,3.85,7.0375,4.0408,5.5106,5.2111,6.4099,7.353,5.9698,3.9338,2.4461,3.4797,3.0405,6.4992,5.842,1.7904,2.3557,8.3358,6.3717,6.3776,5.1069,5.4932,3.6263,3.221,3.5729,10.1781,7.6075,9.19,3.7791,6.292,6.4836,5.4494,3.1392,6.1379,7.2814,4.7668,5.971,8.3585,4.7055,11.0924,8.3635,7.2481,6.3481,7.5009,8.72,4.8591,5.1511,5.9638,6.8341,7.9618,14.093,7.4439,3.8739,5.3686,3.971,3.5931
198506,0.2585,0.5613,0.6336,-1.0719,0.9048,0.3666,0.3005,0.6932,2.384,9.7914,0.278,1.9741,0.4361,2.5474,0.5705,1.4796,2.8683,1.8172,3.2036,1.7682,-0.8395,1.213,2.0722,1.8054,1.3647,-0.0701,2.3005,1.5256,4.6615,3.5199,1.901,1.3727,3.6898,0.6838,3.0362,3.5742,4.7806,2.0547,4.3539,2.1996,1.7042,3.6205,2.8305,1.4879,2.9064,6.2416,6.8007,2.344,0.457,2.8925,2.7144,2.608,2.4001,0.3989,3.0474,3.9346,1.0392,2.0622,4.3191,4.6244,2.3104,1.9678,0.5992,1.5052,2.4169,2.3777,1.5244,4.1112,2.2982,-0.2355,2.1291,1.5244,2.284,2.56,0.7229,3.0277,3.2739,4.2117,-0.4767,2.8916,4.2522,3.0654,3.738,1.8378,2.8452,3.3575,3.5822,-0.63,0.6587,3.6836,-0.7893,1.6061,3.4643,2.3579,0.0988,0.7354,0.993,-0.572,2.4564,2.0899
198507,0.614,3.8104,2.187,4.6195,3.2487,2.8082,1.2205,0.601,2.2131,3.4046,3.0952,3.6994,3.5637,3.0722,1.6876,1.3381,1.382,3.3536,-0.3363,2.8994,2.659,3.1989,3.9465,3.2899,3.6061,4.4029,0.3305,2.9692,-0.3407,0.7176,2.8424,4.6307,3.4879,3.1956,6.5705,5.2112,0.2366,-4.8398,-1.55,2.2509,1.8167,-0.3009,4.7242,1.2566,2.589,0.2656,1.0377,0.3007,1.1279,2.3651,1.1204,1.6374,3.086,1.5898,1.1968,1.9599,-0.952,4.9453,-0.1049,6.1975,-0.9184,-0.9169,1.2333,1.4279,0.6076,1.2839,-0.3832,0.817,3.1246,0.0346,0.6107,-0.6816,-1.5896,1.1025,4.1528,-1.0544,-2.0776,-3.883,0.5773,-0.7051,-2.441,0.5349,-3.4879,-0.5872,2.2514,-1.8993,-3.334,-1.455,-4.3053,-6.5778,1.2881,0.2533,0.5898,0.323,-4.1886,-1.1447,-1.5458,-0.5968,-3.0631,1.6494
198508,-1.1561,-0.8675,-0.8956,0.0538,0.9376,-1.7417,1.2078,-1.1299,-2.3625,-1.066,-2.3018,-2.0355,-1.3687,-2.4927,-2.0696,0.4433,-0.5251,1.3764,-0.2648,-0.3286,-2.7509,-1.7712,-0.3952,-0.8258,-0.3662,1.6341,0.7155,0.4632,0.559,0.943,-2.6828,0.0197,-2.8783,0.3186,-0.1172,1.7837,0.7568,-1.4321,-1.4761,1.0858,-3.5125,-1.0293,-3.51,1.3366,-1.8726,1.5566,-1.3994,-0.4604,2.5107,1.7561,-2.1855,-2.4339,-0.9659,0.5221,-0.2958,-0.0394,0.2675,-0.3153,-0.0535,-2.6129,-1.5709,-1.3249,-1.8288,3.1955,1.4006,1.3204,-0.6159,-1.8242,1.0885,-0.3211,-2.56,-1.3791,-0.0618,-3.1959,-0.0976,1.7719,-2.1864,2.1105,-0.1827,0.8837,-1.6534,-1.1517,-1.5984,-0.1072,-1.1029,-0.9341,0.7405,0.5438,0.6431,0.0849,-1.5267,-2.2973,0.0006,1.0814,1.0336,-2.037,-0.3927,1.9365,1.1314,0.2009
198509,-9.2399,-7.5999,-5.4912,-5.795,-5.7013,-4.4092,-4.9931,-2.5197,-5.1494,-4.6367,-8.3219,-5.4755,-5.8113,-6.2157,-4.5057,-4.9716,-3.7214,-4.2896,-3.0053,-2.7029,-6.4971,-8.7781,-7.1076,-4.9187,-3.9103,-2.93,-3.8962,-5.6044,-4.924,-4.9382,-7.2866,-8.4977,-5.7305,-6.3498,-4.9986,-1.6035,-2.2266,-5.5483,-4.7873,-6.7369,-8.0928,-8.6534,-3.56,-5.7234,-4.34,-5.1569,-1.8841,-1.4452,-2.2451,-5.1683,-5.4704,-6.1205,-3.0961,-4.4934,-1.1685,-4.5199,-4.9998,-6.2989,-1.9423,-3.3923,-7.0144,-3.3945,-7.3863,-1.6815,-5.5175,-3.5905,-5.6315,-6.887,-5.133,-4.5559,-4.1596,-4.8619,-3.4638,-4.8232,-5.6796,-4.5506,-5.2245,-7.2643,-4.6821,-5.5249,-5.172,-5.4428,-2.1373,-0.0285,-2.8288,-4.1019,-5.3045,-8.0335,-6.168,-10.9288,-2.6719,-4.2003,-3.2932,-2.8169,-0.6711,-0.9662,-2.2276,-1.9105,-3.6389,-2.2169
198510,-0.7611,0.7485,1.8466,-1.4763,2.5562,2.962,0.8914,2.6345,2.9847,-0.2349,1.2015,2.7324,2.6245,3.4519,6.7157,2.681,6.1324,4.4638,0.7808,4.278,2.4788,5.5213,3.9297,3.2142,3.2636,4.7724,6.8854,5.8264,-0.5438,6.8268,6.2495,-0.0213,5.0369,2.9618,2.4458,5.6795,5.7419,4.3357,5.0886,0.6466,2.7764,10.2157,3.2945,2.0861,5.6471,4.4019,2.6502,4.032,2.8863,5.0742,1.7869,5.4323,7.4372,4.4295,3.7572,4.3934,2.8164,0.0033,3.6252,-0.6959,3.139,7.3433,5.3318,5.1924,1.084,5.259,4.3944,6.762,4.7186,3.7079,5.8813,6.7123,6.2851,4.0362,5.6039,4.1485,6.3129,4.7901,8.6917,4.5822,8.2831,3.5178,5.9266,5.1915,3.5694,7.6204,8.3725,6.4375,7.3628,11.6984,3.3634,3.2837,2.3288,6.0212,5.5298,2.2855,6.3314,3.5458,6.2712,4.6903
198511,3.5892,4.2238,5.8569,5.7224,5.2743,5.6212,4.5536,4.3833,3.9046,5.0246,7.8347,6.4479,7.0307,7.5294,7.0911,7.5163,4.826,6.7465,6.5516,4.5631,9.7821,8.6747,7.5607,5.9697,6.3218,7.7318,10.1506,6.6305,6.1737,7.9897,9.9608,7.7796,8.4193,6.1477,9.7569,8.3163,6.6015,6.239,9.6935,2.9151,9.5171,6.8334,7.9369,9.8085,6.5587,5.1424,6.5931,6.8709,8.4744,7.0864,6.7083,7.621,3.8302,7.0723,4.5038,8.7157,8.6965,2.5497,3.4618,9.5985,10.408,9.1857,4.6645,9.6676,8.8523,8.3863,9.3766,4.5221,6.7881,4.2101,8.8305,6.2353,6.1112,7.0332,8.3327,7.9539,5.4388,4.4978,5.9841,5.2406,8.3386,8.4599,7.8182,10.9786,6.9116,7.5713,5.3628,5.5981,4.3519,6.7775,9.5717,11.2101,7.8798,7.0499,8.7219,6.647,3.1855,4.1064,5.6392,2.0107
198512,2.1525,2.6611,4.1824,5.6159,3.5215,3.4509,3.2877,3.5406,4.1656,0.9243,5.8956,3.7378,5.7168,4.9663,7.4919,1.8687,5.553,4.0074,4.3536,5.3413,4.3329,9.2142,5.1983,4.8735,4.3796,5.0369,3.6461,2.611,3.7856,0.8197,4.4658,4.6754,4.3919,3.6024,6.0278,4.6762,4.8496,3.1479,0.6305,-2.1081,6.5458,6.3986,4.0164,4.4604,5.1645,2.3937,0.7583,2.4691,4.1079,8.7552,4.9086,5.2183,6.8269,3.4101,2.1498,0.2665,4.3973,2.5761,5.0099,4.1608,3.389,4.2662,7.3868,2.1019,5.7073,0.8865,0.7133,4.4623,2.9617,7.4386,3.5339,3.8732,4.9263,3.9031,2.1248,3.2385,4.9841,6.8212,5.8911,2.5334,4.3067,5.5306,1.3911,3.1432,4.3482,3.3619,4.083,4.8192,4.0095,9.3389,7.3723,6.9248,4.759,4.2264,7.4581,3.2552,2.4442,3.0749,5.5483,0.2097
198601,5.8394,4.8415,3.661,2.3499,3.814,2.3167,0.5122,2.2579,2.319,5.4843,2.7551,1.1167,1.792,0.9434,1.4118,1.2175,0.6258,5.1005,1.1763,1.8773,0.5621,5.3868,-0.5309,-0.7692,1.5263,0.6026,1.1555,1.9305,2.2317,1.9009,-0.8555,0.9772,2.9663,4.7547,1.7438,1.4812,-0.9474,0.6967,1.6208,4.165,4.4435,1.0354,1.2264,1.6125,2.4452,0.4915,1.6009,3.1736,2.2303,1.8986,-0.2213,2.2868,2.4085,5.5858,0.8111,1.5768,1.6792,4.7426,3.2689,4.6466,1.3707,1.1836,0.6443,0.1252,0.1669,3.6477,-1.2351,1.1252,1.3339,8.1098,1.0587,0.9178,0.0871,1.2301,2.7061,0.9694,4.141,3.6939,2.0854,0.5694,0.3286,2.3497,1.744,4.4195,5.0599,5.062,-0.1496,3.8856,2.3689,-1.2539,-0.7619,1.3714,2.0747,-2.3141,-3.3245,3.7806,-2.6497,-2.4052,1.202,2.2939
198602,4.5187,6.4085,5.1452,4.958,8.5786,6.7437,6.4004,6.0608,6.1539,4.7358,6.5093,7.1603,8.0343,6.8822,4.0484,7.0615,7.4277,12.9892,4.6208,5.9749,8.2051,6.6485,9.5465,8.3504,5.5366,9.287,8.5343,8.5114,5.5251,2.2953,8.4878,7.0045,4.334,6.4074,6.9943,5.4246,9.571,11.9622,6.8406,1.2569,7.9931,7.2908,11.0952,7.7511,8.9398,8.8526,5.4691,7.8551,8.6266,5.1894,7.1645,4.5276,11.4459,7.3637,8.8143,3.1327,9.2968,4.8332,5.837,7.1616,5.3697,7.7552,11.3714,10.0919,6.886,3.7974,10.5714,6.6154,6.7119,9.354,9.7368,9.2595,6.5597,10.8393,4.8015,10.5066,7.2307,6.3556,6.9129,6.9608,10.2533,11.025,10.7584,7.7314,5.6245,11.5084,5.7819,5.6018,6.997,17.0765,5.1905,9.3329,9.0819,13.1661,7.6806,9.1193,6.797,6.5848,6.5311,6.6247
198603,4.2809,4.0688,4.8567,3.3212,4.3031,2.646,2.8634,6.0983,6.205,5.192,3.5686,8.6344,7.564,5.9488,7.1099,5.7344,5.4505,4.9286,5.9746,8.1203,2.4023,2.9337,4.7207,3.9365,10.1382,4.1911,4.455,4.3436,7.8751,10.5756,3.1799,7.3457,5.0767,6.3034,5.3616,4.5264,5.5956,5.0057,6.2837,3.0794,1.6632,4.8665,5.6527,6.3151,3.8152,6.4194,5.8704,3.1711,8.3382,-0.0006,7.5199,5.301,9.3516,7.5133,5.9472,4.838,8.0645,4.2107,6.1413,7.7341,7.458,4.5991,3.3418,9.3442,8.0515,9.5654,3.7385,6.0275,7.6061,5.9591,7.2252,2.8691,5.6304,2.4248,7.7318,3.5876,2.3138,4.7725,5.5087,-1.9417,2.7426,4.17,7.0986,4.2452,3.8632,4.8944,5.5264,2.7368,4.1586,4.2623,5.5145,7.2197,7.9843,8.6338,4.592,7.9404,5.8051,3.6475,5.4564,1.9746
198604,1.0776,2.3234,3.2736,2.7179,2.1984,0.4371,-0.6879,1.5132,1.7932,0.4507,5.0364,1.6106,2.6218,-0.107,1.6515,1.4621,-1.1748,1.0551,2.2867,-2.4558,3.0442,-0.2728,1.3473,1.3589,-2.3361,0.2763,1.9439,0.3144,-1.681,-3.4475,2.3306,2.6327,2.9641,2.6654,-0.8558,2.681,-0.8128,5.0341,-0.5424,-2.5497,5.0411,-0.0112,-3.098,4.0004,0.8266,1.1676,3.6842,2.3641,0.7854,-0.1261,1.8869,-0.5351,5.0172,2.1941,1.3545,0.7138,-0.5501,0.0909,-1.3749,-5.1202,3.2929,-1.6773,-0.6342,-0.4783,-0.9999,-1.1938,-2.2007,-5.3736,-5.9129,-5.0827,3.6216,1.7958,-1.2552,1.2334,-0.7679,-3.1222,-0.2678,-3.2878,-5.6311,-2.1399,-0.7646,0.2722,-1.1979,-4.2178,-0.4067,-2.7806,-4.7315,-3.3162,-6.2092,-3.8405,2.1339,-1.4603,0.7943,-1.45,-0.5251,-5.2878,-1.34,-4.4841,-1.3756,-4.2966
198605,3.1298,4.4279,2.5317,2.015,4.0115,2.7066,4.9428,4.0318,1.6902,5.5232,4.7225,4.9402,4.1718,5.0652,6.0535,3.593,4.5262,1.6425,-1.4334,9.2144,2.2765,2.4309,2.2858,0.152,4.7201,5.0416,0.783,3.7201,0.466,5.3878,5.1388,2.7222,1.5454,4.8175,6.8094,4.1593,6.3224,2.7081,6.1377,-0.2185,2.5756,7.4129,1.1764,8.8373,7.6016,5.1564,5.7627,6.2059,5.9539,-0.8729,7.985,8.1096,0.9574,5.112,6.2161,3.8693,4.3179,5.1001,2.7786,4.8605,7.0711,5.6306,2.8878,4.5207,3.0813,4.8472,6.4643,3.7498,6.0223,2.88,9.114,3.089,3.6719,4.6722,8.433,5.3885,2.8311,5.2201,6.7435,1.8282,10.0119,6.1305,7.0698,7.1467,2.6185,6.2755,5.7265,2.8228,5.8295,0.7727,3.5774,6.0342,5.5406,6.4789,3.2678,2.0135,8.0529,5.4856,6.6417,3.6831
